#Thorlabs FTS
#[SpectrumHeader]
#Date,20170309
#Time,15574110
#GMTTime,15574110
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,0.200000
#TriggerMode,0
#InterferometerSerial,M00328119
#Source,
#AirMeasureOpt,0
#WnrMin,0.000000
#WnrMax,0.000000
#Length,3648
#Resolution,0.0000000000e+000
#ADC,0
#Instrument,0
#InstrModel,CCS200
#Type,emission
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#Name,
#Comment,""
#[Data]
1.952689209e+002,2.811172511e-003
1.954717560e+002,2.993300091e-003
1.956746063e+002,4.551502410e-003
1.958774719e+002,3.519446356e-003
1.960803528e+002,4.268193152e-003
1.962832489e+002,3.377791494e-003
1.964861603e+002,5.097885150e-003
1.966890869e+002,4.106301814e-003
1.968920288e+002,4.672920797e-003
1.970949707e+002,4.490793217e-003
1.972979431e+002,4.834812135e-003
1.975009308e+002,3.661100985e-003
1.977039185e+002,4.369374830e-003
1.979069366e+002,1.394624822e-003
1.981099701e+002,3.539682832e-003
1.983130035e+002,2.001716755e-003
1.985160522e+002,3.924174234e-003
1.987191315e+002,1.435097656e-003
1.989222107e+002,4.450320266e-003
1.991253204e+002,1.394624822e-003
1.993284302e+002,2.811172511e-003
1.995315552e+002,1.677934430e-003
1.997346954e+002,2.608808456e-003
1.999378510e+002,3.822992323e-003
2.001410217e+002,2.973063616e-003
2.003442078e+002,3.033772809e-003
2.005474091e+002,4.571738653e-003
2.007506256e+002,4.025356378e-003
2.009538574e+002,4.247956444e-003
2.011571045e+002,5.016939715e-003
2.013603668e+002,4.976466764e-003
2.015636444e+002,2.507626545e-003
2.017669220e+002,5.016939715e-003
2.019702301e+002,1.192260883e-003
2.021735535e+002,2.548099495e-003
2.023768768e+002,1.900534728e-003
2.025802307e+002,3.074245760e-003
2.027835846e+002,2.851645229e-003
2.029869690e+002,2.811172511e-003
2.031903534e+002,2.730226843e-003
2.033937531e+002,1.758879982e-003
2.035971832e+002,4.490793217e-003
2.038006134e+002,3.296846058e-003
2.040040588e+002,1.961244037e-003
2.042075195e+002,4.349138588e-003
2.044109955e+002,3.984883428e-003
2.046144867e+002,3.600392025e-003
2.048179932e+002,2.669517649e-003
2.050215149e+002,3.640864743e-003
2.052250519e+002,4.227720201e-003
2.054286041e+002,5.887104664e-003
2.056321716e+002,4.308665637e-003
2.058357544e+002,5.381194875e-003
2.060393372e+002,1.657697954e-003
2.062429504e+002,4.834812135e-003
2.064465637e+002,4.247956444e-003
2.066502075e+002,4.308665637e-003
2.068538513e+002,2.507626545e-003
2.070575256e+002,1.839825534e-003
2.072612000e+002,1.637461595e-003
2.074649048e+002,2.527863020e-003
2.076686096e+002,6.661146763e-004
2.078723297e+002,2.770699793e-003
2.080760651e+002,2.750463318e-003
2.082798157e+002,3.054009285e-003
2.084835815e+002,4.227720201e-003
2.086873627e+002,3.215900389e-003
2.088911591e+002,2.507626545e-003
2.090949707e+002,2.993300091e-003
2.092987976e+002,2.386208158e-003
2.095026398e+002,4.551502410e-003
2.097064972e+002,3.782519372e-003
2.099103546e+002,5.603794940e-003
2.101142426e+002,3.519446356e-003
2.103181458e+002,3.357555252e-003
2.105220490e+002,3.398027970e-003
2.107259827e+002,1.920771087e-003
2.109299164e+002,3.519446356e-003
2.111338806e+002,2.285026247e-003
2.113378448e+002,6.863510353e-004
2.115418243e+002,2.973063616e-003
2.117458191e+002,2.871881705e-003
2.119498444e+002,2.548099495e-003
2.121538696e+002,2.487390302e-003
2.123579102e+002,3.843228566e-003
2.125619659e+002,4.227720201e-003
2.127660370e+002,4.247956444e-003
2.129701233e+002,2.831408987e-003
2.131742096e+002,3.236136865e-003
2.133783264e+002,2.811172511e-003
2.135824585e+002,3.883701516e-003
2.137866058e+002,3.398027970e-003
2.139907532e+002,3.701573936e-003
2.141949310e+002,2.649281407e-003
2.143991089e+002,1.232733717e-003
2.146033173e+002,4.409847781e-003
2.148075256e+002,2.689754125e-003
2.150117493e+002,1.495806850e-003
2.152160034e+002,3.559919074e-003
2.154202576e+002,2.163607860e-003
2.156245270e+002,2.790936036e-003
2.158288116e+002,3.276609583e-003
2.160331116e+002,4.288429394e-003
